Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
21/04/2017,21/04/2017,1140,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1150,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1160,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1170,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1170,Put,0,0,0,0,0
21/04/2017,21/04/2017,1180,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1180,Put,0,0,0,0,0
21/04/2017,21/04/2017,1190,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1190,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1200,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1200,Put,0,0,0,0,0
21/04/2017,21/04/2017,1210,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1210,Put,0,0,0,0,0
21/04/2017,21/04/2017,1220,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1220,Put,0,0,0,0,0
21/04/2017,21/04/2017,1230,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1230,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1240,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1240,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1250,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1250,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1260,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1260,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1270,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1270,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1280,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1280,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1290,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1290,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1300,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1300,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1310,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1310,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1320,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1320,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1330,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1330,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1340,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1340,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1350,Call,-1,100,0,0,0
21/04/2017,21/04/2017,1350,Put,-1,0,0,0,0
21/04/2017,21/04/2017,1360,Call,-1,100,0,0,0
