Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
21/07/2017,21/07/2017,1220,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1230,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1240,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1240,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1250,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1250,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1260,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1260,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1270,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1270,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1280,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1280,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1290,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1290,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1300,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1300,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1310,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1310,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1320,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1320,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1330,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1330,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1340,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1340,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1350,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1350,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1360,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1360,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1370,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1370,Put,-1,0,0,0,0
21/07/2017,21/07/2017,1380,Call,-1,100,0,0,0
21/07/2017,21/07/2017,1380,Put,-1,0,0,0,0
